customer_id,age,tenure,monthly_charges,support_tickets,contract_type,internet_service,payment_method,churn
CUST-01106,33,38.0,75.03362133037305,0,monthly,dsl,bank_transfer,1
CUST-01107,74,18.0,80.98790360728572,4,two_year,fiber,credit_card,0
CUST-01108,76,37.0,24.75957577706927,4,monthly,none,credit_card,0
CUST-01109,20,59.0,81.73401649051935,4,monthly,none,bank_transfer,0
CUST-01110,57,,126.82479564948473,2,two_year,fiber,credit_card,0
CUST-01111,32,66.0,85.99840414501979,3,monthly,dsl,bank_transfer,0
CUST-01112,29,13.0,106.8353270360439,0,yearly,fiber,bank_transfer,0
CUST-01113,36,43.0,74.57286825321762,4,two_year,dsl,credit_card,0
CUST-01114,30,7.0,68.16954190040447,3,monthly,dsl,bank_transfer,1
CUST-01115,48,48.0,79.5317847520244,4,yearly,fiber,credit_card,0
CUST-01116,79,71.0,49.604333800389185,2,monthly,fiber,bank_transfer,0
CUST-01117,54,,45.90562031914028,5,two_year,fiber,credit_card,0
CUST-01118,62,47.0,101.65761392923415,3,two_year,dsl,credit_card,0
CUST-01119,48,68.0,104.30855857166296,2,two_year,dsl,credit_card,0
CUST-01120,18,60.0,45.22234211031624,2,monthly,fiber,paypal,1
CUST-01121,23,28.0,94.19997011384662,1,yearly,fiber,credit_card,0
CUST-01122,34,7.0,67.82600060984947,4,two_year,fiber,credit_card,1
CUST-01123,33,66.0,78.49521436226077,2,yearly,dsl,credit_card,0
CUST-01124,70,66.0,81.50546598587658,5,yearly,fiber,bank_transfer,1
CUST-01125,70,41.0,94.85876170310796,2,monthly,fiber,credit_card,0
CUST-01126,70,70.0,72.06795504657973,0,two_year,none,paypal,0
CUST-01127,57,,105.2540498825484,7,monthly,fiber,bank_transfer,1
CUST-01128,52,44.0,77.73532099399812,0,monthly,dsl,bank_transfer,0
CUST-01129,58,2.0,85.60460681173831,2,two_year,fiber,bank_transfer,0
CUST-01130,43,67.0,49.16843521156884,5,two_year,fiber,credit_card,0
CUST-01131,59,48.0,123.96647526762085,1,two_year,dsl,paypal,1
CUST-01132,67,65.0,81.74562308012416,1,monthly,fiber,paypal,0
CUST-01133,65,40.0,87.82493563362748,1,monthly,fiber,credit_card,0
CUST-01134,56,5.0,29.79535471971146,1,monthly,none,bank_transfer,1
CUST-01135,21,,49.432449423022476,2,monthly,none,credit_card,1
CUST-01136,62,24.0,100.94709219796826,1,two_year,dsl,bank_transfer,0
CUST-01137,40,53.0,77.17227795731512,4,yearly,fiber,bank_transfer,0
CUST-01138,64,10.0,22.15550662927685,1,monthly,fiber,paypal,0
CUST-01139,51,61.0,95.95724822459547,1,monthly,fiber,credit_card,0
CUST-01140,72,17.0,56.40542989118192,2,monthly,none,bank_transfer,0
CUST-01141,38,35.0,105.2829246469178,0,two_year,dsl,bank_transfer,0
CUST-01142,75,14.0,67.80410803490751,5,yearly,dsl,credit_card,0
CUST-01143,70,33.0,75.11766715051324,3,monthly,none,bank_transfer,0
CUST-01144,38,,99.4738644647912,1,monthly,fiber,bank_transfer,0
CUST-01145,47,0.0,47.562675728633444,1,monthly,dsl,bank_transfer,0
CUST-01146,50,40.0,45.17882980415151,2,monthly,fiber,paypal,0
CUST-01147,65,56.0,65.08753949004732,4,two_year,fiber,credit_card,0
CUST-01148,60,67.0,90.67931999053056,4,yearly,none,credit_card,0
CUST-01149,70,23.0,36.72806868466273,5,monthly,none,credit_card,1
CUST-01150,40,63.0,28.299135002772584,4,yearly,fiber,credit_card,0
CUST-01151,49,63.0,90.5930231760948,4,monthly,fiber,bank_transfer,1
CUST-01152,44,71.0,54.92554218582491,1,monthly,dsl,paypal,0
CUST-01153,74,26.0,60.19434967699292,2,yearly,fiber,credit_card,0
CUST-01154,36,61.0,23.579739951495853,4,monthly,dsl,bank_transfer,0
CUST-01155,54,40.0,53.025517141200446,4,monthly,dsl,credit_card,0
CUST-01156,25,4.0,69.81081758422124,3,yearly,fiber,credit_card,0
CUST-01157,70,19.0,93.2594464405723,5,two_year,fiber,paypal,1
CUST-01158,41,48.0,50.71924584413403,3,monthly,fiber,bank_transfer,0
CUST-01159,39,11.0,,3,yearly,none,credit_card,1
CUST-01160,54,31.0,52.886099395504985,3,monthly,fiber,paypal,0
CUST-01161,48,55.0,52.92270496037063,2,yearly,dsl,bank_transfer,0
CUST-01162,70,10.0,108.43393879744505,1,monthly,fiber,credit_card,0
CUST-01163,50,35.0,75.28650380909792,2,yearly,dsl,bank_transfer,0
CUST-01164,50,15.0,56.19938177471059,3,monthly,fiber,bank_transfer,0
CUST-01165,24,38.0,66.12167172048517,2,two_year,fiber,credit_card,1
CUST-01166,19,17.0,103.82683943855149,6,two_year,dsl,paypal,1
CUST-01167,42,69.0,106.65507049064205,4,monthly,dsl,bank_transfer,1
CUST-01168,79,5.0,49.5801705182436,0,yearly,fiber,bank_transfer,0
CUST-01169,74,69.0,68.93915474802229,0,monthly,fiber,paypal,0
CUST-01170,56,57.0,72.25392069168933,1,yearly,none,bank_transfer,1
CUST-01171,57,61.0,45.34399723708506,6,monthly,fiber,credit_card,1
CUST-01172,42,61.0,68.60787368375014,6,monthly,fiber,credit_card,0
CUST-01173,29,13.0,70.13307151129251,1,yearly,fiber,credit_card,1
CUST-01174,18,67.0,98.50523697341839,0,monthly,fiber,credit_card,0
CUST-01175,39,42.0,100.18562570778002,1,monthly,dsl,credit_card,0
CUST-01176,37,69.0,61.7697650410248,1,monthly,dsl,bank_transfer,0
CUST-01177,29,63.0,64.65117140347971,3,monthly,dsl,credit_card,0
CUST-01178,34,41.0,86.60730755139089,0,monthly,dsl,credit_card,0
CUST-01179,19,26.0,55.370288776824715,0,yearly,fiber,bank_transfer,0
CUST-01180,55,8.0,84.71600379343506,5,yearly,dsl,credit_card,0
CUST-01181,75,7.0,67.80233781576963,2,monthly,fiber,bank_transfer,0
CUST-01182,60,28.0,45.765035556534485,2,monthly,fiber,bank_transfer,0
CUST-01183,45,58.0,46.07908217800884,1,yearly,dsl,credit_card,0
CUST-01184,44,36.0,106.17646740077755,1,yearly,fiber,credit_card,0
CUST-01185,37,34.0,66.08946302141753,1,yearly,fiber,bank_transfer,0
CUST-01186,26,17.0,111.00885234745778,4,monthly,fiber,credit_card,0
CUST-01187,55,40.0,57.15909348212725,1,monthly,dsl,bank_transfer,0
CUST-01188,53,45.0,77.28013002828733,4,yearly,fiber,bank_transfer,0
CUST-01189,18,70.0,129.81691807545604,2,monthly,dsl,bank_transfer,0
CUST-01190,43,52.0,43.56533138341802,2,monthly,dsl,credit_card,0
CUST-01191,35,43.0,22.554637502505585,2,monthly,dsl,paypal,0
CUST-01192,28,65.0,,2,yearly,fiber,credit_card,0
CUST-01193,61,30.0,49.32977236517316,0,monthly,dsl,paypal,0
CUST-01194,50,67.0,69.48234089734416,1,yearly,fiber,paypal,0
CUST-01195,57,26.0,55.352044738710376,5,yearly,none,credit_card,0
CUST-01196,62,9.0,76.70406952388291,2,monthly,dsl,credit_card,1
CUST-01197,78,30.0,46.236594820356444,3,yearly,fiber,credit_card,0
CUST-01198,67,9.0,65.50149780291734,4,yearly,dsl,paypal,1
CUST-01199,56,8.0,81.24538316391336,3,monthly,dsl,credit_card,1
CUST-01200,72,63.0,44.79227784314345,2,yearly,fiber,paypal,0
CUST-01201,47,57.0,52.497899258852776,3,monthly,fiber,bank_transfer,0
CUST-01202,79,15.0,61.31542916003671,3,monthly,dsl,bank_transfer,0
CUST-01203,65,60.0,34.27961414434304,1,yearly,dsl,bank_transfer,0
CUST-01204,58,4.0,59.43597543003134,0,yearly,none,credit_card,0
CUST-01205,74,20.0,72.96991349757255,2,monthly,fiber,credit_card,0
CUST-01206,49,,60.01127646028929,0,two_year,dsl,paypal,0
CUST-01207,62,21.0,63.21558767670689,1,yearly,dsl,credit_card,0
CUST-01208,35,,69.50245822733537,3,yearly,dsl,paypal,0
CUST-01209,77,62.0,53.60641343919215,6,monthly,fiber,paypal,1
CUST-01210,56,4.0,,3,monthly,fiber,credit_card,1
CUST-01211,66,1.0,105.8994531200444,0,monthly,dsl,bank_transfer,1
CUST-01212,46,67.0,58.39049019511379,4,yearly,fiber,credit_card,0
CUST-01213,71,37.0,82.12995578694267,3,monthly,fiber,bank_transfer,0
CUST-01214,22,36.0,64.00957111413382,2,yearly,dsl,paypal,0
CUST-01215,25,33.0,79.13718362596262,2,monthly,fiber,paypal,0
CUST-01216,49,,109.14448828008136,2,yearly,fiber,paypal,0
CUST-01217,63,49.0,82.71648857545247,3,yearly,fiber,credit_card,0
CUST-01218,68,41.0,25.66463652975798,5,yearly,dsl,bank_transfer,0
CUST-01219,45,11.0,81.34989078617397,8,yearly,none,credit_card,0
CUST-01220,58,45.0,100.82159358272523,2,two_year,fiber,paypal,0
CUST-01221,52,48.0,64.46009575004743,5,monthly,fiber,credit_card,0
CUST-01222,77,,94.89087015294581,1,yearly,dsl,credit_card,1
CUST-01223,58,27.0,52.74711147120135,4,two_year,fiber,credit_card,1
CUST-01224,43,,32.861521011943154,0,yearly,none,credit_card,0
CUST-01225,78,,73.529225470816,3,monthly,dsl,credit_card,0
CUST-01226,24,9.0,26.088081981342146,2,two_year,fiber,credit_card,0
CUST-01227,79,2.0,64.00572467766021,1,monthly,fiber,paypal,0
CUST-01228,27,41.0,102.17105656613758,2,monthly,fiber,bank_transfer,1
CUST-01229,35,33.0,22.25592735634298,2,monthly,dsl,credit_card,0
CUST-01230,68,69.0,38.012580102152555,2,monthly,fiber,bank_transfer,0
CUST-01231,63,37.0,44.19919387096056,4,monthly,none,credit_card,0
CUST-01232,78,67.0,68.417003507226,3,monthly,dsl,bank_transfer,0
CUST-01233,64,15.0,60.85708035884477,4,two_year,none,credit_card,0
CUST-01234,57,32.0,104.97840954240219,2,monthly,none,bank_transfer,0
CUST-01235,39,10.0,93.85870822729244,4,monthly,fiber,credit_card,1
CUST-01236,18,41.0,82.38182365171495,3,two_year,dsl,credit_card,1
CUST-01237,25,13.0,73.64075785859713,1,yearly,dsl,bank_transfer,1
CUST-01238,36,35.0,79.83074442462068,1,monthly,fiber,bank_transfer,0
CUST-01239,20,24.0,48.450441117165624,1,monthly,fiber,bank_transfer,0
CUST-01240,49,13.0,91.43025883891531,0,yearly,fiber,credit_card,1
CUST-01241,66,6.0,42.19889364101997,1,yearly,fiber,bank_transfer,1
CUST-01242,77,36.0,90.88442484755578,2,yearly,none,bank_transfer,0
CUST-01243,48,,99.65356255297077,1,monthly,fiber,credit_card,0
CUST-01244,72,14.0,75.27161505220218,4,yearly,dsl,credit_card,0
CUST-01245,79,,65.5946735259506,4,yearly,none,credit_card,0
CUST-01246,71,16.0,80.00774770774183,3,yearly,fiber,credit_card,0
CUST-01247,46,58.0,10.0,5,two_year,dsl,credit_card,0
CUST-01248,38,29.0,77.55645546213653,1,yearly,fiber,credit_card,0
CUST-01249,78,70.0,67.16615005400483,3,yearly,fiber,bank_transfer,0
CUST-01250,32,17.0,68.73429717357523,3,yearly,fiber,bank_transfer,0
CUST-01251,43,5.0,87.66331282244569,1,yearly,fiber,bank_transfer,0
CUST-01252,22,41.0,68.1307769608818,3,monthly,fiber,bank_transfer,0
CUST-01253,67,,41.494828583721045,2,monthly,fiber,credit_card,0
CUST-01254,58,,66.46493322936554,3,yearly,fiber,paypal,0
CUST-01255,23,62.0,71.68888710202062,4,yearly,fiber,bank_transfer,1
CUST-01256,31,63.0,72.87334778952531,1,monthly,dsl,bank_transfer,0
CUST-01257,52,45.0,74.0479841821267,3,monthly,fiber,credit_card,0
CUST-01258,51,25.0,95.98422612296383,2,yearly,dsl,bank_transfer,0
CUST-01259,67,30.0,42.84913617414631,2,yearly,none,bank_transfer,0
CUST-01260,34,9.0,74.39251140412125,3,monthly,dsl,bank_transfer,1
CUST-01261,75,31.0,102.24824246545602,5,monthly,dsl,bank_transfer,1
CUST-01262,45,26.0,26.634712576570116,2,monthly,dsl,paypal,1
CUST-01263,69,2.0,74.49116701950133,2,two_year,dsl,paypal,0
CUST-01264,32,14.0,55.36553745067391,2,two_year,none,bank_transfer,1
CUST-01265,20,38.0,60.73224038817238,2,yearly,none,paypal,0
CUST-01266,21,26.0,47.37981241963945,4,monthly,fiber,paypal,0
CUST-01267,41,71.0,65.7612321074889,0,yearly,dsl,credit_card,0
CUST-01268,77,34.0,116.0313903606726,5,monthly,dsl,bank_transfer,1
CUST-01269,21,69.0,38.38924097056966,2,two_year,fiber,credit_card,0
CUST-01270,40,47.0,40.759749938029316,3,monthly,dsl,credit_card,0
CUST-01271,24,2.0,37.451635745912384,3,monthly,dsl,credit_card,0
CUST-01272,75,14.0,113.18545716570253,4,yearly,dsl,bank_transfer,0
CUST-01273,59,50.0,58.44150736196783,2,monthly,fiber,credit_card,1
CUST-01274,65,39.0,69.35902349130815,2,yearly,fiber,credit_card,0
CUST-01275,62,21.0,59.93042647234401,0,yearly,fiber,credit_card,0
CUST-01276,58,37.0,46.38942803992271,3,monthly,dsl,bank_transfer,0
CUST-01277,65,65.0,64.12123383463911,2,monthly,none,paypal,0
CUST-01278,18,27.0,131.456090143414,3,yearly,none,paypal,1
CUST-01279,71,3.0,104.80177302435638,3,yearly,fiber,credit_card,0
CUST-01280,63,22.0,48.67655455519319,4,monthly,fiber,credit_card,1
CUST-01281,63,67.0,86.18935257654215,4,monthly,dsl,paypal,0
CUST-01282,42,54.0,49.21193068334059,0,yearly,dsl,credit_card,0
CUST-01283,67,60.0,25.59080902884448,3,monthly,dsl,paypal,0
CUST-01284,41,65.0,95.48777294161575,2,yearly,fiber,bank_transfer,0
CUST-01285,21,8.0,99.00232116608876,2,yearly,fiber,bank_transfer,0
CUST-01286,74,20.0,96.15130627619749,1,monthly,dsl,credit_card,1
CUST-01287,32,4.0,58.25336876951068,1,yearly,dsl,credit_card,0
CUST-01288,24,0.0,65.83060664995034,0,monthly,fiber,bank_transfer,0
CUST-01289,56,60.0,88.74413884145308,4,monthly,none,credit_card,1
CUST-01290,32,67.0,79.78740093370268,4,yearly,dsl,paypal,0
CUST-01291,71,11.0,60.159063217573895,3,two_year,none,bank_transfer,0
CUST-01292,45,51.0,29.523204497045885,3,yearly,fiber,credit_card,0
CUST-01293,18,38.0,72.8468798535503,2,monthly,fiber,credit_card,0
CUST-01294,77,4.0,96.97524098090283,3,yearly,none,bank_transfer,0
CUST-01295,49,65.0,40.06029277414607,2,monthly,none,credit_card,0
CUST-01296,34,62.0,85.96898454189943,1,monthly,none,bank_transfer,0
CUST-01297,59,,78.28854237834231,3,monthly,dsl,bank_transfer,0
CUST-01298,50,50.0,88.75370658080834,4,monthly,fiber,paypal,1
CUST-01299,19,28.0,91.79938749297519,2,monthly,fiber,credit_card,0
CUST-01300,65,57.0,52.63836895186618,0,two_year,fiber,credit_card,0
CUST-01301,42,32.0,29.57601499587635,1,monthly,none,paypal,0
CUST-01302,61,71.0,56.662011857928015,1,yearly,fiber,bank_transfer,0
CUST-01303,73,,92.22818293817518,4,yearly,dsl,bank_transfer,1
CUST-01304,55,12.0,56.44990241185072,0,monthly,none,bank_transfer,1
CUST-01305,59,69.0,52.648916903558955,3,monthly,none,paypal,0
CUST-01306,33,20.0,24.46624145188404,2,monthly,none,credit_card,0
CUST-01307,32,22.0,113.81618886377348,5,monthly,dsl,credit_card,1
CUST-01308,43,56.0,90.64284103563274,1,yearly,fiber,bank_transfer,0
CUST-01309,70,,89.2473995318691,2,two_year,none,credit_card,0
CUST-01310,50,36.0,94.19313466948684,2,two_year,fiber,paypal,1
CUST-01311,39,20.0,84.41770903858504,1,monthly,fiber,credit_card,0
CUST-01312,66,14.0,63.89177862051177,3,monthly,none,credit_card,1
CUST-01313,70,69.0,65.90589739694497,2,monthly,dsl,credit_card,0
CUST-01314,73,14.0,59.310890885196876,2,two_year,dsl,paypal,0
CUST-01315,36,6.0,135.868518860375,5,monthly,fiber,bank_transfer,0
CUST-01316,61,,83.89780078248606,2,monthly,dsl,credit_card,0
CUST-01317,54,,58.404988966214134,0,yearly,none,credit_card,0
CUST-01318,45,9.0,81.63741935415699,1,yearly,dsl,credit_card,0
CUST-01319,42,50.0,44.728277053592066,3,monthly,fiber,credit_card,1
CUST-01320,25,38.0,107.61266796473068,4,yearly,dsl,bank_transfer,1
CUST-01321,35,59.0,53.473272604821496,0,monthly,none,credit_card,0
CUST-01322,52,9.0,82.52713581556165,2,monthly,none,credit_card,0
CUST-01323,72,70.0,96.64944074357837,6,monthly,fiber,credit_card,0
CUST-01324,71,44.0,79.61921360512481,2,monthly,dsl,bank_transfer,0
CUST-01325,29,60.0,72.36174979549095,5,two_year,fiber,bank_transfer,0
CUST-01326,60,26.0,70.27005212140038,0,monthly,fiber,bank_transfer,0
CUST-01327,23,67.0,68.58897257782232,0,yearly,fiber,bank_transfer,0
CUST-01328,59,45.0,55.582537776812444,2,monthly,dsl,paypal,1
CUST-01329,39,9.0,58.762914255757394,1,yearly,dsl,bank_transfer,1
CUST-01330,45,66.0,106.98975934127337,3,two_year,fiber,paypal,0
CUST-01331,62,57.0,67.28658418287108,1,monthly,fiber,bank_transfer,0
CUST-01332,44,21.0,50.355093265430675,1,two_year,fiber,credit_card,0
CUST-01333,68,39.0,57.092560078462284,4,yearly,fiber,paypal,0
CUST-01334,51,27.0,97.50926701743057,3,yearly,dsl,bank_transfer,1
CUST-01335,79,39.0,86.89016582911196,4,monthly,fiber,bank_transfer,0
CUST-01336,57,69.0,84.00822945580643,1,yearly,fiber,credit_card,0
CUST-01337,36,,63.561970027255214,3,monthly,none,credit_card,1
CUST-01338,66,15.0,,3,two_year,fiber,paypal,1
CUST-01339,43,69.0,53.9109718762338,4,two_year,none,credit_card,0
CUST-01340,51,31.0,63.50964921635563,3,monthly,dsl,credit_card,1
CUST-01341,26,50.0,94.24511218479364,5,two_year,dsl,credit_card,0
CUST-01342,25,55.0,91.85694197297661,1,two_year,dsl,bank_transfer,0
CUST-01343,53,34.0,45.45225385122992,2,yearly,fiber,paypal,0
CUST-01344,29,32.0,48.611838677285604,0,monthly,dsl,bank_transfer,0
CUST-01345,79,32.0,72.71755382033524,2,monthly,dsl,paypal,0
CUST-01346,71,62.0,113.15330936673774,2,monthly,fiber,bank_transfer,0
CUST-01347,61,27.0,22.110870888275144,1,monthly,dsl,credit_card,0
CUST-01348,63,20.0,76.95832348926261,5,two_year,dsl,credit_card,0
CUST-01349,54,26.0,35.5989167106713,5,monthly,none,credit_card,0
CUST-01350,21,14.0,54.14172516186136,8,yearly,dsl,bank_transfer,0
CUST-01351,42,28.0,60.88928954839396,5,yearly,fiber,credit_card,1
CUST-01352,48,8.0,59.487291414077724,3,yearly,none,credit_card,0
CUST-01353,74,6.0,56.65510150851979,4,monthly,none,paypal,1
CUST-01354,31,52.0,70.18017650940925,1,yearly,dsl,bank_transfer,0
CUST-01355,48,5.0,56.61861083423554,0,yearly,fiber,credit_card,0
CUST-01356,39,40.0,33.43856537864618,2,yearly,dsl,bank_transfer,0
CUST-01357,26,56.0,89.49674031306941,5,monthly,dsl,bank_transfer,1
CUST-01358,24,52.0,88.82180417872202,0,yearly,fiber,paypal,1
CUST-01359,40,32.0,91.07935775056673,4,monthly,none,bank_transfer,1
CUST-01360,23,13.0,31.481637593397952,4,yearly,dsl,credit_card,1
CUST-01361,22,67.0,77.47295381460377,0,monthly,none,credit_card,0
CUST-01362,39,60.0,86.89947139517308,3,monthly,dsl,credit_card,0
CUST-01363,30,,44.219948289010375,2,yearly,fiber,bank_transfer,1
CUST-01364,52,6.0,70.22933120455323,4,monthly,none,bank_transfer,0
CUST-01365,19,2.0,67.09333386724086,5,two_year,dsl,bank_transfer,0
CUST-01366,36,22.0,116.05376646420659,3,two_year,dsl,bank_transfer,0
CUST-01367,46,11.0,118.11240092531432,4,monthly,fiber,credit_card,1
CUST-01368,77,61.0,28.39109016674498,2,monthly,fiber,credit_card,0
CUST-01369,57,14.0,132.34817514319974,7,monthly,dsl,credit_card,1
CUST-01370,72,20.0,47.1193569711669,4,two_year,fiber,credit_card,0
CUST-01371,39,70.0,94.51683235818564,0,yearly,none,bank_transfer,0
CUST-01372,45,,94.26244952159327,2,monthly,none,paypal,0
CUST-01373,44,15.0,45.10774432895483,2,monthly,dsl,credit_card,0
CUST-01374,73,,82.33169484597748,2,monthly,fiber,bank_transfer,0
CUST-01375,77,37.0,67.3116563933484,2,yearly,dsl,credit_card,0
CUST-01376,77,47.0,83.85825011580977,3,monthly,fiber,bank_transfer,0
CUST-01377,64,67.0,75.76680755951564,3,monthly,dsl,credit_card,0
CUST-01378,49,62.0,99.90848713425618,2,yearly,fiber,bank_transfer,0
CUST-01379,51,70.0,71.88498857865156,1,monthly,none,credit_card,0
CUST-01380,78,2.0,65.80314826434221,4,monthly,fiber,credit_card,1
CUST-01381,35,17.0,97.4016058264295,1,yearly,fiber,bank_transfer,0
CUST-01382,39,40.0,84.50989912146508,3,two_year,none,credit_card,0
CUST-01383,73,3.0,88.2953348580222,2,monthly,dsl,bank_transfer,0
CUST-01384,41,25.0,,3,two_year,none,credit_card,0
CUST-01385,32,11.0,43.868430465038145,4,monthly,none,paypal,1
CUST-01386,52,67.0,55.806946418682465,4,two_year,dsl,credit_card,0
CUST-01387,38,4.0,54.47946535798528,4,monthly,fiber,bank_transfer,1
CUST-01388,73,10.0,89.65498171632287,5,yearly,dsl,paypal,1
CUST-01389,74,14.0,,2,monthly,dsl,bank_transfer,0
CUST-01390,36,10.0,66.12174276168999,2,two_year,none,credit_card,0
CUST-01391,50,40.0,105.77297547060881,2,two_year,fiber,bank_transfer,0
CUST-01392,79,26.0,104.21173484412824,1,monthly,dsl,credit_card,1
CUST-01393,64,65.0,76.08497291001348,4,monthly,fiber,bank_transfer,1
CUST-01394,31,18.0,49.452705711424,1,yearly,dsl,credit_card,0
CUST-01395,54,38.0,109.38441623588851,3,monthly,dsl,bank_transfer,0
CUST-01396,56,47.0,68.47456622428979,4,yearly,none,paypal,1
CUST-01397,58,45.0,73.15412991077436,2,yearly,fiber,credit_card,1
CUST-01398,19,57.0,61.509874359835784,4,monthly,fiber,credit_card,0
CUST-01399,36,14.0,47.75524184257006,2,monthly,fiber,credit_card,0
CUST-01400,70,36.0,33.284014242117706,3,two_year,fiber,bank_transfer,0
CUST-01401,32,57.0,85.8217080889322,3,monthly,fiber,credit_card,1
CUST-01402,36,62.0,50.41497365258449,3,yearly,none,bank_transfer,0
CUST-01403,37,44.0,146.4882807249206,4,monthly,fiber,bank_transfer,0
CUST-01404,28,46.0,,1,monthly,fiber,paypal,0
CUST-01405,27,62.0,38.56543812546575,3,monthly,dsl,credit_card,0
CUST-01406,39,44.0,82.75346789033603,5,monthly,fiber,credit_card,1
CUST-01407,72,68.0,108.23283697418238,1,yearly,fiber,credit_card,0
CUST-01408,18,9.0,71.61474142358054,3,monthly,none,bank_transfer,0
CUST-01409,35,,84.30606050468185,4,yearly,fiber,credit_card,0
CUST-01410,21,8.0,23.911314563532258,3,yearly,fiber,credit_card,0
CUST-01411,52,6.0,53.062211357705834,4,monthly,dsl,credit_card,1
CUST-01412,33,33.0,43.159606771560824,0,monthly,fiber,bank_transfer,0
CUST-01413,67,16.0,22.623853751302974,1,yearly,fiber,paypal,0
CUST-01414,54,29.0,72.92450585059717,2,yearly,fiber,credit_card,0
CUST-01415,66,31.0,13.929309459739162,3,yearly,fiber,credit_card,0
CUST-01416,57,44.0,36.945100847813784,2,monthly,none,credit_card,1
CUST-01417,45,68.0,56.57015514966455,2,yearly,fiber,credit_card,0
CUST-01418,71,61.0,49.21785410122309,3,monthly,fiber,paypal,0
CUST-01419,47,27.0,79.9102125551767,1,yearly,fiber,bank_transfer,0
CUST-01420,76,23.0,77.639504797562,2,monthly,none,bank_transfer,0
CUST-01421,79,55.0,92.34496864838643,2,yearly,fiber,paypal,0
CUST-01422,54,8.0,88.80959331781695,0,monthly,none,bank_transfer,0
CUST-01423,59,,98.52031973403452,0,yearly,fiber,credit_card,0
CUST-01424,33,30.0,69.95203999977365,1,monthly,none,bank_transfer,0
CUST-01425,68,13.0,77.58667252041674,1,yearly,fiber,credit_card,0
CUST-01426,59,44.0,82.78784254797978,5,monthly,fiber,credit_card,1
CUST-01427,73,23.0,73.54141743477564,2,yearly,dsl,paypal,0
CUST-01428,34,13.0,60.070142252073154,2,monthly,fiber,credit_card,0
CUST-01429,66,47.0,61.68893664150574,4,monthly,dsl,bank_transfer,0
CUST-01430,47,12.0,49.561040041750864,1,yearly,dsl,credit_card,0
CUST-01431,29,48.0,80.54042074774574,2,monthly,dsl,credit_card,0
CUST-01432,28,11.0,67.64962064787112,3,monthly,fiber,bank_transfer,0
CUST-01433,52,31.0,53.42065623408088,4,yearly,dsl,bank_transfer,0
CUST-01434,37,58.0,53.44387951688518,4,yearly,fiber,bank_transfer,0
CUST-01435,24,16.0,39.740031805430284,5,two_year,none,credit_card,0
CUST-01436,44,55.0,94.47103353092999,5,monthly,dsl,credit_card,0
CUST-01437,58,51.0,71.96544173829469,2,monthly,dsl,bank_transfer,0
CUST-01438,37,64.0,48.429999510668246,1,yearly,none,bank_transfer,0
CUST-01439,77,12.0,90.21369374005046,3,monthly,dsl,bank_transfer,0
CUST-01440,66,51.0,55.988779755140676,2,yearly,dsl,bank_transfer,0
CUST-01441,49,67.0,34.83748432469418,1,monthly,fiber,paypal,0
CUST-01442,75,54.0,95.53055723047832,2,two_year,dsl,bank_transfer,1
CUST-01443,44,13.0,56.572575260847174,3,yearly,fiber,credit_card,0
CUST-01444,26,59.0,59.77752274478026,3,monthly,fiber,bank_transfer,0
CUST-01445,20,7.0,71.02950050872944,4,monthly,dsl,bank_transfer,1
CUST-01446,76,42.0,98.56473056975287,3,monthly,fiber,paypal,1
CUST-01447,77,35.0,70.50093227165779,2,monthly,dsl,credit_card,0
CUST-01448,63,38.0,40.02207184636924,3,yearly,fiber,bank_transfer,1
CUST-01449,24,37.0,83.5969251028045,3,monthly,fiber,credit_card,0
CUST-01450,36,2.0,57.8752568934569,0,monthly,none,bank_transfer,0
CUST-01451,20,36.0,117.19809928823666,2,monthly,fiber,paypal,0
CUST-01452,21,67.0,69.97200695005274,0,yearly,dsl,paypal,0
CUST-01453,33,31.0,14.124112552533346,7,monthly,dsl,credit_card,1
CUST-01454,53,19.0,78.93412430389185,7,monthly,none,credit_card,0
CUST-01455,22,71.0,118.6149448065057,2,two_year,fiber,bank_transfer,0
CUST-01456,79,7.0,109.39800721363474,1,monthly,dsl,bank_transfer,1
CUST-01457,46,35.0,115.77385721891413,1,monthly,fiber,paypal,0
CUST-01458,34,36.0,44.50599536546341,3,two_year,fiber,credit_card,0
CUST-01459,49,34.0,92.80380989941946,2,monthly,fiber,paypal,1
CUST-01460,66,66.0,51.95013650658221,8,two_year,fiber,bank_transfer,1
CUST-01461,37,30.0,75.60723498542312,1,yearly,dsl,credit_card,0
CUST-01462,20,70.0,38.17618928150669,3,yearly,fiber,credit_card,0
CUST-01463,21,,53.88860587793209,2,monthly,fiber,bank_transfer,0
CUST-01464,70,52.0,53.093832565909615,3,monthly,dsl,credit_card,0
CUST-01465,24,42.0,92.4638820035654,5,monthly,fiber,bank_transfer,1
CUST-01466,57,17.0,90.01797804174139,2,monthly,fiber,bank_transfer,1
CUST-01467,41,16.0,76.92049323327052,3,monthly,fiber,bank_transfer,0
CUST-01468,66,51.0,36.23946454861536,2,yearly,fiber,credit_card,0
CUST-01469,21,45.0,62.209014151257,3,yearly,dsl,paypal,0
CUST-01470,73,44.0,51.34708792643185,5,monthly,none,bank_transfer,0
CUST-01471,61,3.0,91.74189391736228,5,yearly,dsl,bank_transfer,0
CUST-01472,45,43.0,99.45462132042961,4,two_year,dsl,bank_transfer,0
CUST-01473,30,70.0,96.40963965077208,3,yearly,fiber,bank_transfer,0
CUST-01474,78,1.0,,1,yearly,none,paypal,0
